parcel_id,farmer_name,season,year,total_rainfall_mm,rainy_days,avg_temperature_c,max_temperature_c,min_temperature_c,avg_humidity_percent,avg_wind_speed_kmph,solar_radiation_mj,evapotranspiration_mm,drought_risk
AP_ANP_00075,Vijayalakshmi,Rabi,2025,77.2,34,19.8,22.3,16.5,49.8,12.0,25.2,299.6,
AP_ANP_00075,Vijayalakshmi,Summer,2025,93.3,5,37.7,42.7,34.6,34.7,13.3,29.8,236.8,
AP_ANP_00076,Nagarjuna Reddy,Kharif,2025,546.0,11,33.5,37.5,31.3,61.1,3.4,27.0,118.3,
AP_ANP_00076,Nagarjuna Reddy,Rabi,2025,87.4,43,21.6,28.7,18.2,68.2,8.7,20.3,170.2,
AP_ANP_00076,Nagarjuna Reddy,Summer,2025,43.5,27,41.2,43.7,34.8,44.7,10.4,19.9,232.4,
AP_ANP_00077,Venkat Ramaiah,Kharif,2025,556.2,32,25.6,33.1,20.8,73.3,3.2,17.1,61.1,
AP_ANP_00077,Venkat Ramaiah,Rabi,2025,24.7,15,21.3,24.8,17.7,48.3,14.4,20.1,244.2,
AP_ANP_00077,Venkat Ramaiah,Summer,2025,6.5,21,35.9,41.6,30.5,21.2,8.2,17.7,243.0,
AP_ANP_00078,Gopal Reddy,Kharif,2025,284.6,12,26.4,34.2,21.0,77.0,17.1,12.9,154.7,
AP_ANP_00078,Gopal Reddy,Rabi,2025,53.8,19,26.8,29.7,20.4,69.4,5.9,18.1,127.2,
AP_ANP_00078,Gopal Reddy,Summer,2025,94.7,34,41.6,44.5,38.2,26.4,6.8,27.3,190.3,
AP_ANP_00079,Bhavani S,Kharif,2025,459.4,44,25.1,27.5,18.9,80.8,11.2,13.5,164.6,
AP_ANP_00079,Bhavani S,Rabi,2025,83.0,3,20.0,22.6,12.8,68.4,9.9,25.5,122.6,
AP_ANP_00079,Bhavani S,Summer,2025,78.7,36,31.3,33.6,24.6,32.5,6.0,16.7,91.2,
AP_ANP_00080,Srinivas Reddy,Kharif,2025,382.1,41,31.6,38.9,24.3,70.6,16.1,16.3,162.8,
AP_ANP_00080,Srinivas Reddy,Rabi,2025,148.0,26,27.3,29.9,23.2,40.8,7.2,19.0,249.6,
AP_ANP_00080,Srinivas Reddy,Summer,2025,37.2,44,35.4,42.1,27.6,33.9,6.1,21.4,121.8,
AP_ANP_00081,Venkatesh Rao,Kharif,2025,567.1,10,29.8,34.2,22.3,74.0,11.0,14.8,224.0,
AP_ANP_00081,Venkatesh Rao,Rabi,2025,123.1,4,21.8,29.2,18.8,65.7,10.6,22.8,58.3,
AP_ANP_00081,Venkatesh Rao,Summer,2025,36.4,38,38.8,43.4,33.1,48.7,4.3,27.9,250.9,
AP_ANP_00082,Lakshmi Reddy,Kharif,2025,452.1,22,33.7,40.1,29.8,67.5,18.0,29.6,214.0,
AP_ANP_00082,Lakshmi Reddy,Rabi,2025,36.9,5,26.2,32.5,18.9,42.8,4.2,25.2,96.9,
AP_ANP_00082,Lakshmi Reddy,Summer,2025,85.8,20,39.8,46.4,31.9,38.9,16.5,23.7,128.5,
AP_ANP_00083,Suresh Naidu,Kharif,2025,351.7,31,32.2,35.2,25.9,81.4,15.4,13.8,110.0,
AP_ANP_00083,Suresh Naidu,Rabi,2025,38.5,12,22.2,28.1,16.5,53.5,8.3,27.1,167.8,
AP_ANP_00083,Suresh Naidu,Summer,2025,97.9,17,37.6,40.2,33.7,24.4,3.1,24.3,91.8,
AP_ANP_00084,Ramesh Kumar,Kharif,2025,512.1,4,33.9,40.1,28.8,57.2,7.6,15.8,58.3,
AP_ANP_00084,Ramesh Kumar,Rabi,2025,59.5,13,25.8,29.2,19.0,68.1,3.9,28.2,212.7,
AP_ANP_00084,Ramesh Kumar,Summer,2025,87.4,35,30.0,34.7,25.2,25.9,16.0,21.8,145.1,
AP_ANP_00085,Subba Rao,Kharif,2025,640.7,26,25.1,29.6,22.9,67.7,17.5,14.3,226.9,
AP_ANP_00085,Subba Rao,Rabi,2025,146.5,29,27.9,30.0,20.1,61.0,13.9,17.5,257.3,
AP_ANP_00085,Subba Rao,Summer,2025,28.2,39,40.5,43.2,38.1,23.9,6.9,12.8,191.8,
AP_ANP_00086,Vijayalakshmi,Kharif,2025,363.5,42,32.2,36.0,25.7,57.2,3.7,28.3,263.1,
AP_ANP_00086,Vijayalakshmi,Rabi,2025,106.8,17,25.1,28.5,18.3,66.8,3.5,22.5,298.9,
AP_ANP_00086,Vijayalakshmi,Summer,2025,85.6,21,36.3,39.6,31.4,22.2,14.1,21.5,58.2,
AP_ANP_00087,Nagarjuna Reddy,Kharif,2025,597.4,9,24.6,29.7,20.0,83.7,7.8,19.8,243.5,
AP_ANP_00087,Nagarjuna Reddy,Rabi,2025,98.3,41,28.7,36.4,24.0,53.3,14.8,23.5,219.1,
AP_ANP_00087,Nagarjuna Reddy,Summer,2025,13.2,4,32.8,38.7,25.1,47.5,12.0,25.4,176.6,
AP_ANP_00088,Venkat Ramaiah,Kharif,2025,503.6,18,24.7,26.9,19.1,62.6,16.6,16.3,167.4,
AP_ANP_00088,Venkat Ramaiah,Rabi,2025,78.6,15,23.7,29.4,20.0,58.7,6.1,21.3,51.4,
AP_ANP_00088,Venkat Ramaiah,Summer,2025,0.8,34,32.6,36.6,25.8,21.3,11.6,21.2,123.4,
AP_ANP_00089,Gopal Reddy,Kharif,2025,622.7,42,28.0,34.9,22.8,57.6,16.2,22.3,57.4,
AP_ANP_00089,Gopal Reddy,Rabi,2025,107.8,2,18.5,22.8,12.1,53.5,16.2,24.1,114.5,
AP_ANP_00089,Gopal Reddy,Summer,2025,67.5,29,33.6,40.5,31.6,45.1,12.5,12.9,114.4,
AP_ANP_00090,Padma Kumari,Kharif,2025,273.8,3,30.0,36.0,23.2,75.6,12.9,13.7,199.1,
AP_ANP_00090,Padma Kumari,Rabi,2025,91.4,16,28.8,35.3,24.3,52.1,12.7,23.6,272.0,
AP_ANP_00090,Padma Kumari,Summer,2025,59.9,10,36.0,41.7,28.8,24.9,13.9,14.2,275.6,
AP_ANP_00091,Srinivas Reddy,Kharif,2025,276.6,18,29.3,35.5,24.1,59.3,9.7,13.5,149.8,
AP_ANP_00091,Srinivas Reddy,Rabi,2025,138.3,26,27.7,34.1,21.8,46.5,15.7,24.5,157.5,
AP_ANP_00091,Srinivas Reddy,Summer,2025,67.3,31,33.3,38.0,26.5,30.7,15.3,27.4,279.2,
AP_ANP_00092,Venkatesh Rao,Kharif,2025,422.4,37,27.2,31.6,22.0,72.5,10.7,15.0,211.4,
AP_ANP_00092,Venkatesh Rao,Rabi,2025,25.8,20,27.1,29.3,21.2,68.4,12.6,18.1,67.9,
AP_ANP_00092,Venkatesh Rao,Summer,2025,41.0,6,33.7,38.9,26.6,43.7,11.7,22.1,76.3,
AP_ANP_00093,Lakshmi Reddy,Kharif,2025,316.9,25,33.7,38.7,25.9,61.9,8.8,12.7,57.7,
AP_ANP_00093,Lakshmi Reddy,Rabi,2025,70.4,16,19.9,24.8,17.1,40.7,15.5,18.7,143.7,
AP_ANP_00093,Lakshmi Reddy,Summer,2025,47.4,10,35.3,43.2,31.6,54.8,17.4,19.0,146.4,
AP_ANP_00094,Suresh Naidu,Kharif,2025,386.2,14,29.4,34.7,22.8,59.6,15.5,19.9,125.6,
AP_ANP_00094,Suresh Naidu,Rabi,2025,53.7,22,20.3,28.1,15.0,41.7,8.2,22.4,84.8,
AP_ANP_00094,Suresh Naidu,Summer,2025,44.4,18,37.5,43.9,33.7,37.1,7.9,26.3,165.4,
AP_ANP_00095,Ramesh Kumar,Kharif,2025,542.3,38,25.5,30.8,22.1,80.6,17.5,28.4,230.5,
AP_ANP_00095,Ramesh Kumar,Rabi,2025,89.3,12,28.4,33.7,26.1,43.9,13.2,20.4,58.6,
AP_ANP_00095,Ramesh Kumar,Summer,2025,97.0,33,41.4,46.4,37.6,38.0,10.4,21.4,190.7,
AP_ANP_00096,Subba Rao,Kharif,2025,426.5,18,30.1,37.3,22.2,82.6,9.1,26.9,241.1,
AP_ANP_00096,Subba Rao,Rabi,2025,94.6,10,29.5,31.9,27.5,46.0,12.6,17.4,110.1,
AP_ANP_00096,Subba Rao,Summer,2025,31.2,32,33.1,39.5,26.5,21.1,16.9,12.5,268.0,
AP_ANP_00097,Vijayalakshmi,Kharif,2025,460.9,13,30.3,37.1,26.6,74.3,6.2,29.2,52.2,
AP_ANP_00097,Vijayalakshmi,Rabi,2025,149.7,8,26.1,28.1,23.8,64.9,8.1,23.4,67.3,
AP_ANP_00097,Vijayalakshmi,Summer,2025,0.6,10,41.2,47.8,34.1,48.8,12.2,13.6,171.9,
AP_ANP_00098,Nagarjuna Reddy,Kharif,2025,281.1,39,28.1,31.9,22.8,67.2,12.5,22.4,224.4,
AP_ANP_00098,Nagarjuna Reddy,Rabi,2025,20.8,3,19.2,21.7,14.2,66.1,14.9,24.7,62.6,
AP_ANP_00098,Nagarjuna Reddy,Summer,2025,7.3,35,34.8,38.5,28.0,30.3,16.9,19.3,276.5,
AP_ANP_00099,Venkat Ramaiah,Kharif,2025,378.6,42,28.8,32.1,26.6,61.8,6.2,19.5,239.9,
AP_ANP_00099,Venkat Ramaiah,Rabi,2025,44.4,11,26.6,32.1,20.9,66.0,4.1,24.3,110.5,
AP_ANP_00099,Venkat Ramaiah,Summer,2025,71.4,23,39.9,45.3,37.2,48.1,16.8,25.0,150.4,
AP_ANP_00100,Gopal Reddy,Kharif,2025,313.4,12,32.8,36.4,28.4,79.7,4.5,15.4,245.8,
AP_ANP_00100,Gopal Reddy,Rabi,2025,113.0,25,25.1,32.1,23.1,66.9,6.7,25.3,129.1,
AP_ANP_00100,Gopal Reddy,Summer,2025,10.2,28,34.3,41.5,28.9,29.5,16.6,29.0,155.6,
AP_ANP_00101,Bhavani S,Kharif,2025,400.9,18,33.4,39.5,28.4,75.3,8.8,23.4,226.0,
AP_ANP_00101,Bhavani S,Rabi,2025,20.6,14,20.0,23.1,16.3,61.4,4.9,24.2,286.0,
AP_ANP_00101,Bhavani S,Summer,2025,26.9,38,35.7,38.0,31.5,42.2,17.4,21.0,158.2,
AP_ANP_00102,Ravi Teja,Kharif,2025,433.1,42,26.1,28.4,19.5,66.1,9.2,26.8,262.6,
AP_ANP_00102,Ravi Teja,Rabi,2025,47.6,23,25.9,29.2,19.8,54.2,12.1,17.3,84.2,
AP_ANP_00102,Ravi Teja,Summer,2025,65.2,22,38.9,45.0,34.1,31.0,11.7,13.5,60.8,
AP_ANP_00103,Narasimha Rao,Kharif,2025,516.7,11,32.2,34.3,27.9,78.5,8.1,12.3,81.1,
AP_ANP_00103,Narasimha Rao,Rabi,2025,73.8,18,23.9,31.3,20.3,52.1,13.9,27.8,60.4,
AP_ANP_00103,Narasimha Rao,Summer,2025,39.8,17,39.1,45.7,34.0,35.9,17.6,14.3,54.2,
AP_ANP_00104,Anuradha V,Kharif,2025,558.1,7,32.1,36.7,28.1,58.6,8.1,25.3,105.8,
AP_ANP_00104,Anuradha V,Rabi,2025,103.4,37,24.8,30.1,17.5,57.0,13.1,21.8,257.4,
AP_ANP_00104,Anuradha V,Summer,2025,60.6,5,33.5,40.9,27.2,27.2,17.1,22.9,168.4,
AP_ANP_00105,Krishna Murthy,Kharif,2025,273.9,41,30.7,38.4,24.0,72.5,17.9,21.8,290.7,
AP_ANP_00105,Krishna Murthy,Rabi,2025,29.8,8,22.4,25.2,16.7,46.8,14.7,22.4,86.7,
AP_ANP_00105,Krishna Murthy,Summer,2025,81.1,29,37.6,43.5,30.7,33.6,17.2,18.1,231.2,
AP_ANP_00106,Padma Kumari,Kharif,2025,465.5,27,24.6,27.5,22.6,75.7,12.5,20.1,83.6,
AP_ANP_00106,Padma Kumari,Rabi,2025,144.5,22,24.4,32.2,18.7,47.3,16.9,25.7,186.7,
AP_ANP_00106,Padma Kumari,Summer,2025,18.0,7,35.5,40.2,32.2,39.6,3.7,27.2,295.3,
AP_ANP_00107,Srinivas Reddy,Kharif,2025,567.3,7,32.5,35.2,26.7,62.3,10.5,19.3,288.3,
AP_ANP_00107,Srinivas Reddy,Rabi,2025,87.9,19,20.6,26.2,18.2,53.8,12.3,29.7,97.5,
AP_ANP_00107,Srinivas Reddy,Summer,2025,79.3,44,40.9,45.3,33.2,53.0,17.5,19.1,263.6,
AP_ANP_00108,Venkatesh Rao,Kharif,2025,559.2,44,27.1,33.1,24.1,62.0,11.5,25.9,174.7,
AP_ANP_00108,Venkatesh Rao,Rabi,2025,21.6,29,18.1,21.5,12.3,50.7,6.3,17.8,262.0,
AP_ANP_00108,Venkatesh Rao,Summer,2025,72.9,30,31.1,36.0,25.1,35.0,4.8,17.2,149.5,
AP_ANP_00109,Lakshmi Reddy,Kharif,2025,617.8,30,33.9,38.8,28.1,56.3,4.4,12.6,64.4,
AP_ANP_00109,Lakshmi Reddy,Rabi,2025,77.8,30,21.3,26.7,17.1,58.7,12.8,16.3,97.9,
AP_ANP_00109,Lakshmi Reddy,Summer,2025,91.8,12,31.2,37.7,27.8,37.7,17.3,14.7,219.9,
AP_ANP_00110,Venkat Ramaiah,Kharif,2025,340.0,22,28.3,33.4,21.7,76.6,7.2,18.4,273.5,
AP_ANP_00110,Venkat Ramaiah,Rabi,2025,143.0,5,28.7,35.6,21.4,52.6,11.2,15.7,113.8,
AP_ANP_00110,Venkat Ramaiah,Summer,2025,29.6,28,37.1,39.5,29.5,21.1,10.6,19.4,252.7,
AP_ANP_00111,Gopal Reddy,Kharif,2025,584.3,25,27.3,31.4,20.4,75.8,10.7,20.3,61.4,
AP_ANP_00111,Gopal Reddy,Rabi,2025,57.7,42,29.2,31.2,24.7,51.8,10.8,13.0,293.3,
AP_ANP_00111,Gopal Reddy,Summer,2025,22.6,4,33.7,41.0,31.4,30.6,5.9,17.6,232.9,
AP_ANP_00112,Bhavani S,Kharif,2025,506.3,31,28.2,32.2,21.9,77.8,15.3,15.3,142.7,
AP_ANP_00112,Bhavani S,Rabi,2025,137.3,23,27.7,32.1,22.2,69.5,12.9,13.4,186.1,
AP_ANP_00112,Bhavani S,Summer,2025,70.9,10,32.0,35.6,26.2,47.3,10.2,18.5,287.3,
AP_ANP_00113,Ravi Teja,Kharif,2025,502.9,2,25.3,31.6,22.3,71.8,17.6,20.1,89.8,
AP_ANP_00113,Ravi Teja,Rabi,2025,43.4,24,19.2,22.0,12.1,64.1,8.2,12.6,63.0,
AP_ANP_00113,Ravi Teja,Summer,2025,14.2,4,32.6,35.3,26.0,43.3,13.1,19.8,187.3,
AP_ANP_00114,Narasimha Rao,Kharif,2025,374.8,33,28.8,35.2,24.5,70.2,3.4,27.1,52.9,
AP_ANP_00114,Narasimha Rao,Rabi,2025,111.5,5,29.6,35.0,24.6,53.1,13.6,21.6,185.2,
AP_ANP_00114,Narasimha Rao,Summer,2025,43.0,41,33.7,36.8,26.9,36.9,11.3,19.1,82.9,
AP_ANP_00115,Anuradha V,Kharif,2025,596.1,24,25.6,29.5,18.7,64.3,10.5,13.3,128.2,
AP_ANP_00115,Anuradha V,Rabi,2025,141.6,19,28.2,31.7,25.2,69.5,5.8,12.4,147.7,
AP_ANP_00115,Anuradha V,Summer,2025,19.1,6,34.9,41.3,30.5,52.7,4.0,26.1,121.4,
AP_ANP_00116,Krishna Murthy,Kharif,2025,423.1,3,30.9,34.1,26.6,65.0,17.7,26.1,233.4,
AP_ANP_00116,Krishna Murthy,Rabi,2025,35.1,30,27.4,30.0,23.7,63.6,7.1,19.8,295.1,
AP_ANP_00116,Krishna Murthy,Summer,2025,6.8,7,36.2,41.5,28.3,26.3,11.3,15.4,195.5,
AP_ANP_00117,Padma Kumari,Kharif,2025,331.8,4,29.2,32.4,24.3,57.2,7.0,17.2,214.2,
AP_ANP_00117,Padma Kumari,Rabi,2025,145.9,30,25.2,32.8,22.8,42.3,9.5,24.5,164.5,
AP_ANP_00117,Padma Kumari,Summer,2025,9.2,23,36.6,44.4,33.1,42.5,13.1,24.7,202.5,
AP_ANP_00118,Srinivas Reddy,Kharif,2025,375.2,30,26.7,29.7,24.0,72.9,9.7,23.0,103.3,
AP_ANP_00118,Srinivas Reddy,Rabi,2025,142.1,37,18.1,24.3,12.0,63.2,9.1,12.3,195.7,
AP_ANP_00118,Srinivas Reddy,Summer,2025,25.3,37,35.4,41.8,29.7,53.5,14.1,15.9,216.2,
AP_ANP_00119,Venkatesh Rao,Kharif,2025,449.2,22,31.4,38.9,26.8,64.8,6.9,19.8,230.9,
AP_ANP_00119,Venkatesh Rao,Rabi,2025,21.2,42,25.1,28.6,18.8,58.4,4.4,15.6,269.4,
AP_ANP_00119,Venkatesh Rao,Summer,2025,73.9,6,30.2,32.7,22.7,28.7,8.3,19.6,103.8,
AP_ANP_00120,Nagarjuna Reddy,Kharif,2025,488.8,11,29.9,37.2,25.6,66.2,10.4,17.1,246.7,
AP_ANP_00120,Nagarjuna Reddy,Rabi,2025,71.7,28,24.2,29.3,21.8,47.6,8.6,28.6,196.1,
AP_ANP_00120,Nagarjuna Reddy,Summer,2025,53.8,38,33.2,39.2,26.5,32.9,9.8,23.3,112.1,
AP_ANP_00121,Venkat Ramaiah,Kharif,2025,532.2,44,28.3,35.9,25.9,68.3,15.4,17.3,161.0,
AP_ANP_00121,Venkat Ramaiah,Rabi,2025,22.8,44,21.6,26.5,14.0,55.1,4.6,25.8,152.4,
AP_ANP_00121,Venkat Ramaiah,Summer,2025,65.5,30,33.1,35.5,30.0,25.6,13.0,27.9,253.5,
AP_ANP_00122,Gopal Reddy,Kharif,2025,524.1,5,25.1,32.6,20.4,63.7,11.3,16.6,235.6,
AP_ANP_00122,Gopal Reddy,Rabi,2025,30.0,33,28.5,35.4,21.8,64.8,12.5,18.7,117.9,
AP_ANP_00122,Gopal Reddy,Summer,2025,23.2,7,33.8,39.1,28.8,51.6,5.9,27.5,219.2,
AP_ANP_00123,Bhavani S,Kharif,2025,585.2,23,32.6,36.4,27.8,77.5,9.2,25.0,146.2,
AP_ANP_00123,Bhavani S,Rabi,2025,83.6,22,23.2,29.5,16.8,62.2,10.7,14.9,70.9,
AP_ANP_00123,Bhavani S,Summer,2025,1.9,15,32.0,34.7,26.2,51.2,11.7,14.1,103.0,
AP_ANP_00124,Ravi Teja,Kharif,2025,374.4,20,25.7,29.7,19.2,62.3,11.6,29.8,153.7,
AP_ANP_00124,Ravi Teja,Rabi,2025,118.0,41,28.5,34.7,25.5,60.4,10.5,19.4,267.6,
AP_ANP_00124,Ravi Teja,Summer,2025,63.1,30,36.4,41.0,28.5,24.0,10.7,14.1,241.2,
AP_ANP_00125,Narasimha Rao,Kharif,2025,521.6,2,31.7,33.8,24.9,83.5,4.0,20.5,190.2,
AP_ANP_00125,Narasimha Rao,Rabi,2025,101.7,26,26.3,32.7,20.1,47.6,14.3,20.4,268.5,
AP_ANP_00125,Narasimha Rao,Summer,2025,20.3,8,31.5,36.2,28.4,30.0,15.8,27.9,166.6,
AP_ANP_00126,Anuradha V,Kharif,2025,280.3,3,27.9,30.3,20.6,79.1,8.8,21.8,292.0,
AP_ANP_00126,Anuradha V,Rabi,2025,28.7,3,25.8,30.9,17.9,42.2,6.5,29.0,60.7,
AP_ANP_00126,Anuradha V,Summer,2025,44.6,41,30.8,33.2,26.6,45.5,10.0,25.0,214.2,
AP_ANP_00127,Krishna Murthy,Kharif,2025,533.5,10,24.1,26.1,17.3,61.5,14.6,21.9,66.6,
AP_ANP_00127,Krishna Murthy,Rabi,2025,119.6,40,25.0,31.1,18.4,63.5,3.2,15.7,228.3,
AP_ANP_00127,Krishna Murthy,Summer,2025,38.7,7,37.9,44.4,30.5,32.1,14.4,22.7,213.5,
AP_ANP_00128,Padma Kumari,Kharif,2025,605.7,43,29.8,33.6,25.3,74.0,13.7,19.0,197.1,
AP_ANP_00128,Padma Kumari,Rabi,2025,44.1,31,25.2,32.6,20.2,65.8,5.8,13.4,224.0,
AP_ANP_00128,Padma Kumari,Summer,2025,38.3,33,39.9,44.5,34.6,43.1,11.0,23.5,237.1,
AP_ANP_00129,Srinivas Reddy,Kharif,2025,340.0,22,29.3,35.5,26.0,79.8,11.9,16.8,215.5,
AP_ANP_00129,Srinivas Reddy,Rabi,2025,125.9,7,27.3,34.0,20.7,62.8,14.2,14.7,104.3,
AP_ANP_00129,Srinivas Reddy,Summer,2025,46.4,33,33.2,36.7,27.9,34.5,3.6,24.0,130.8,
AP_ANP_00130,Vijayalakshmi,Kharif,2025,609.2,30,32.9,37.5,26.9,64.8,4.4,25.5,253.2,
AP_ANP_00130,Vijayalakshmi,Rabi,2025,111.9,13,29.6,33.6,23.1,64.8,15.1,27.4,299.4,
AP_ANP_00130,Vijayalakshmi,Summer,2025,24.1,36,30.5,32.6,26.3,34.4,14.8,22.2,128.2,
AP_ANP_00131,Nagarjuna Reddy,Kharif,2025,511.7,15,26.3,33.8,20.1,55.4,7.6,14.4,177.9,
AP_ANP_00131,Nagarjuna Reddy,Rabi,2025,20.7,11,29.3,33.6,26.9,52.4,12.6,25.2,219.0,
AP_ANP_00131,Nagarjuna Reddy,Summer,2025,13.8,24,36.9,44.5,29.3,39.9,8.1,21.5,102.9,
AP_ANP_00132,Venkat Ramaiah,Kharif,2025,648.3,43,33.8,40.1,28.2,74.5,3.8,20.2,218.7,
AP_ANP_00132,Venkat Ramaiah,Rabi,2025,108.1,22,22.5,28.3,20.2,68.3,12.7,29.5,67.5,
AP_ANP_00132,Venkat Ramaiah,Summer,2025,55.5,2,39.0,42.1,32.8,48.4,9.8,24.0,259.3,
AP_ANP_00133,Gopal Reddy,Kharif,2025,317.9,44,24.2,28.9,19.5,78.4,13.3,28.4,209.8,
AP_ANP_00133,Gopal Reddy,Rabi,2025,144.0,39,28.6,34.5,26.1,57.5,14.1,13.7,198.5,
AP_ANP_00133,Gopal Reddy,Summer,2025,70.3,18,30.8,36.4,23.5,28.1,16.2,23.9,102.8,
AP_ANP_00134,Bhavani S,Kharif,2025,595.2,24,32.9,36.6,26.1,60.9,18.0,12.5,274.3,
AP_ANP_00134,Bhavani S,Rabi,2025,100.9,32,29.7,36.4,26.9,54.0,8.2,19.8,149.0,
AP_ANP_00134,Bhavani S,Summer,2025,66.9,12,40.7,47.4,36.2,30.7,5.5,20.5,63.8,
AP_ANP_00135,Ravi Teja,Kharif,2025,627.0,21,24.7,32.5,18.1,68.2,17.5,19.9,119.6,
AP_ANP_00135,Ravi Teja,Rabi,2025,123.8,31,21.9,24.0,14.9,49.0,8.5,18.4,125.6,
AP_ANP_00135,Ravi Teja,Summer,2025,97.5,19,32.0,36.1,24.8,51.4,5.3,13.5,171.1,
AP_ANP_00136,Narasimha Rao,Kharif,2025,371.0,6,29.6,34.5,22.9,79.1,7.6,17.6,50.8,
AP_ANP_00136,Narasimha Rao,Rabi,2025,42.7,32,28.5,32.3,21.6,53.3,3.9,19.5,164.6,
AP_ANP_00136,Narasimha Rao,Summer,2025,72.5,41,36.9,42.9,33.7,43.4,3.7,14.3,190.6,
AP_ANP_00137,Anuradha V,Kharif,2025,556.1,22,33.4,38.3,27.0,55.5,10.4,20.7,259.6,
AP_ANP_00137,Anuradha V,Rabi,2025,67.0,40,28.3,33.0,21.7,52.2,4.9,15.5,287.9,
AP_ANP_00137,Anuradha V,Summer,2025,17.5,27,36.8,44.0,32.4,40.3,17.6,28.8,235.4,
AP_ANP_00138,Krishna Murthy,Kharif,2025,361.8,31,25.3,32.4,20.4,80.6,9.1,28.3,201.0,
AP_ANP_00138,Krishna Murthy,Rabi,2025,95.0,7,24.7,28.9,17.9,51.1,8.5,13.6,189.2,
AP_ANP_00138,Krishna Murthy,Summer,2025,84.5,26,39.6,41.8,36.1,26.1,10.8,21.4,197.2,
AP_ANP_00139,Padma Kumari,Kharif,2025,550.7,21,30.2,34.5,26.8,73.0,7.0,22.0,99.9,
AP_ANP_00139,Padma Kumari,Rabi,2025,58.2,24,20.8,24.5,17.6,68.5,6.6,28.4,167.0,
AP_ANP_00139,Padma Kumari,Summer,2025,46.6,3,39.1,45.7,34.0,25.4,13.6,28.8,144.0,
AP_ANP_00140,Subba Rao,Kharif,2025,533.2,31,28.8,32.0,24.8,75.2,10.7,23.1,277.7,
AP_ANP_00140,Subba Rao,Rabi,2025,86.3,31,24.0,29.3,19.4,41.5,15.6,14.9,56.2,
AP_ANP_00140,Subba Rao,Summer,2025,44.9,34,32.8,39.4,25.3,21.7,5.8,28.6,223.9,
AP_ANP_00141,Vijayalakshmi,Kharif,2025,494.3,40,26.0,28.8,19.4,56.7,6.6,24.2,191.4,
AP_ANP_00141,Vijayalakshmi,Rabi,2025,140.8,38,22.6,29.1,18.0,42.0,4.3,17.1,154.6,
AP_ANP_00141,Vijayalakshmi,Summer,2025,29.3,41,34.0,41.6,30.4,30.3,12.2,24.2,129.4,
AP_ANP_00142,Nagarjuna Reddy,Kharif,2025,589.2,5,33.5,37.6,26.0,81.5,8.1,20.2,219.5,
AP_ANP_00142,Nagarjuna Reddy,Rabi,2025,90.6,20,22.2,26.1,18.2,53.1,4.2,20.0,115.3,
AP_ANP_00142,Nagarjuna Reddy,Summer,2025,34.3,9,40.0,47.6,35.3,52.7,6.0,15.0,110.0,
AP_ANP_00143,Venkat Ramaiah,Kharif,2025,534.1,26,26.7,34.2,23.6,65.2,3.1,13.1,276.2,
AP_ANP_00143,Venkat Ramaiah,Rabi,2025,104.2,25,21.3,28.2,14.8,45.3,3.8,12.1,103.1,
AP_ANP_00143,Venkat Ramaiah,Summer,2025,66.4,32,34.9,39.0,28.4,34.1,7.4,17.4,76.8,
AP_ANP_00144,Gopal Reddy,Kharif,2025,426.0,22,31.3,35.9,24.3,83.2,4.8,25.2,182.9,
AP_ANP_00144,Gopal Reddy,Rabi,2025,57.4,16,23.9,28.5,20.9,49.0,4.7,21.8,275.6,
AP_ANP_00144,Gopal Reddy,Summer,2025,34.4,19,38.8,41.4,31.6,43.1,10.8,24.6,152.7,
AP_ANP_00145,Bhavani S,Kharif,2025,474.2,12,33.4,40.2,30.8,57.5,11.7,20.4,79.7,
AP_ANP_00145,Bhavani S,Rabi,2025,147.5,3,20.6,27.0,18.4,42.0,12.9,21.6,75.8,
AP_ANP_00145,Bhavani S,Summer,2025,17.3,29,36.8,44.7,33.2,30.4,17.5,19.8,136.9,
AP_ANP_00146,Ravi Teja,Kharif,2025,270.1,23,24.5,27.9,18.8,75.8,6.8,22.4,139.8,
AP_ANP_00146,Ravi Teja,Rabi,2025,127.1,17,27.8,32.0,21.0,54.3,7.9,15.8,71.2,
AP_ANP_00146,Ravi Teja,Summer,2025,46.7,15,35.8,40.1,28.9,49.4,15.4,18.9,164.8,
AP_ANP_00147,Narasimha Rao,Kharif,2025,371.3,23,33.3,35.8,28.8,58.6,12.0,28.9,128.0,
AP_ANP_00147,Narasimha Rao,Rabi,2025,52.5,5,25.8,31.2,19.5,58.6,4.0,19.5,79.1,
AP_ANP_00147,Narasimha Rao,Summer,2025,61.3,18,41.3,47.2,37.9,43.2,13.2,28.9,61.7,
AP_ANP_00148,Anuradha V,Kharif,2025,377.9,2,28.4,33.1,21.9,82.0,11.0,21.7,119.5,
AP_ANP_00148,Anuradha V,Rabi,2025,48.2,17,21.5,28.5,19.2,56.7,9.3,15.0,269.8,
AP_ANP_00148,Anuradha V,Summer,2025,55.7,44,32.8,36.4,28.9,37.6,15.5,12.9,166.2,
AP_ANP_00149,Krishna Murthy,Kharif,2025,401.8,31,27.2,33.7,22.0,63.6,13.2,19.7,232.9,
AP_ANP_00149,Krishna Murthy,Rabi,2025,127.2,7,19.8,27.5,16.4,65.0,4.6,25.8,175.1,
AP_ANP_00149,Krishna Murthy,Summer,2025,43.4,10,33.0,36.9,27.6,39.2,7.9,12.7,118.0,
