parcel_id,farmer_name,season,year,soil_type,soil_texture,soil_depth_cm,pH,organic_carbon,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,sulphur_ppm,zinc_ppm,electrical_conductivity,drainage_class,soil_fertility_score
AP_ANP_00063,Subba Rao,Rabi,2025,Sandy Loam,Clay,148,6.83,1.13,330,29,376,8.82,0.96,0.41,Good,
AP_ANP_00063,Subba Rao,Summer,2025,Sandy Loam,Clay,148,6.83,1.13,330,29,376,8.82,0.96,0.41,Good,
AP_ANP_00064,Vijayalakshmi,Kharif,2025,Red Sandy Loam,Clay,42,7.31,0.61,185,31,322,27.42,1.86,1.84,Good,
AP_ANP_00064,Vijayalakshmi,Rabi,2025,Red Sandy Loam,Clay,42,7.31,0.61,185,31,322,27.42,1.86,1.84,Good,
AP_ANP_00064,Vijayalakshmi,Summer,2025,Red Sandy Loam,Clay,42,7.31,0.61,185,31,322,27.42,1.86,1.84,Good,
AP_ANP_00065,Nagarjuna Reddy,Kharif,2025,Red Sandy Loam,Loamy,159,7.81,1.02,343,22,302,19.29,1.06,1.56,Moderate,
AP_ANP_00065,Nagarjuna Reddy,Rabi,2025,Red Sandy Loam,Loamy,159,7.81,1.02,343,22,302,19.29,1.06,1.56,Moderate,
AP_ANP_00065,Nagarjuna Reddy,Summer,2025,Red Sandy Loam,Loamy,159,7.81,1.02,343,22,302,19.29,1.06,1.56,Moderate,
AP_ANP_00066,Venkat Ramaiah,Kharif,2025,Black Cotton Soil,Clay,123,7.27,0.44,196,8,189,24.19,0.54,1.06,Good,
AP_ANP_00066,Venkat Ramaiah,Rabi,2025,Black Cotton Soil,Clay,123,7.27,0.44,196,8,189,24.19,0.54,1.06,Good,
AP_ANP_00066,Venkat Ramaiah,Summer,2025,Black Cotton Soil,Clay,123,7.27,0.44,196,8,189,24.19,0.54,1.06,Good,
AP_ANP_00067,Gopal Reddy,Kharif,2025,Clay Loam,Clay,42,6.13,0.54,159,12,237,29.75,1.17,1.64,Poor,
AP_ANP_00067,Gopal Reddy,Rabi,2025,Clay Loam,Clay,42,6.13,0.54,159,12,237,29.75,1.17,1.64,Poor,
AP_ANP_00067,Gopal Reddy,Summer,2025,Clay Loam,Clay,42,6.13,0.54,159,12,237,29.75,1.17,1.64,Poor,
AP_ANP_00068,Bhavani S,Kharif,2025,Red Sandy Loam,Sandy,48,7.49,0.67,396,42,193,7.67,2.6,1.52,Moderate,
AP_ANP_00068,Bhavani S,Rabi,2025,Red Sandy Loam,Sandy,48,7.49,0.67,396,42,193,7.67,2.6,1.52,Moderate,
AP_ANP_00068,Bhavani S,Summer,2025,Red Sandy Loam,Sandy,48,7.49,0.67,396,42,193,7.67,2.6,1.52,Moderate,
AP_ANP_00069,Ravi Teja,Kharif,2025,Clay Loam,Clay,48,6.51,0.58,150,47,159,26.05,0.68,1.61,Moderate,
AP_ANP_00069,Ravi Teja,Rabi,2025,Clay Loam,Clay,48,6.51,0.58,150,47,159,26.05,0.68,1.61,Moderate,
AP_ANP_00069,Ravi Teja,Summer,2025,Clay Loam,Clay,48,6.51,0.58,150,47,159,26.05,0.68,1.61,Moderate,
AP_ANP_00070,Venkatesh Rao,Kharif,2025,Sandy Loam,Sandy,76,8.04,0.87,303,11,188,26.93,1.36,1.65,Good,
AP_ANP_00070,Venkatesh Rao,Rabi,2025,Sandy Loam,Sandy,76,8.04,0.87,303,11,188,26.93,1.36,1.65,Good,
AP_ANP_00070,Venkatesh Rao,Summer,2025,Sandy Loam,Sandy,76,8.04,0.87,303,11,188,26.93,1.36,1.65,Good,
AP_ANP_00071,Lakshmi Reddy,Kharif,2025,Sandy Loam,Sandy,77,7.35,0.64,374,32,244,27.49,1.34,1.13,Good,
AP_ANP_00071,Lakshmi Reddy,Rabi,2025,Sandy Loam,Sandy,77,7.35,0.64,374,32,244,27.49,1.34,1.13,Good,
AP_ANP_00071,Lakshmi Reddy,Summer,2025,Sandy Loam,Sandy,77,7.35,0.64,374,32,244,27.49,1.34,1.13,Good,
AP_ANP_00072,Suresh Naidu,Kharif,2025,Sandy Loam,Loamy,45,6.83,0.93,191,22,210,20.5,1.74,1.8,Poor,
AP_ANP_00072,Suresh Naidu,Rabi,2025,Sandy Loam,Loamy,45,6.83,0.93,191,22,210,20.5,1.74,1.8,Poor,
AP_ANP_00072,Suresh Naidu,Summer,2025,Sandy Loam,Loamy,45,6.83,0.93,191,22,210,20.5,1.74,1.8,Poor,
AP_ANP_00073,Ramesh Kumar,Kharif,2025,Red Sandy Loam,Sandy,140,7.95,0.34,345,29,109,17.35,2.34,0.3,Poor,
AP_ANP_00073,Ramesh Kumar,Rabi,2025,Red Sandy Loam,Sandy,140,7.95,0.34,345,29,109,17.35,2.34,0.3,Poor,
AP_ANP_00073,Ramesh Kumar,Summer,2025,Red Sandy Loam,Sandy,140,7.95,0.34,345,29,109,17.35,2.34,0.3,Poor,
AP_ANP_00074,Subba Rao,Kharif,2025,Black Cotton Soil,Sandy,127,7.51,0.7,285,12,256,10.73,2.25,1.47,Good,
AP_ANP_00074,Subba Rao,Rabi,2025,Black Cotton Soil,Sandy,127,7.51,0.7,285,12,256,10.73,2.25,1.47,Good,
AP_ANP_00074,Subba Rao,Summer,2025,Black Cotton Soil,Sandy,127,7.51,0.7,285,12,256,10.73,2.25,1.47,Good,
AP_ANP_00075,Vijayalakshmi,Kharif,2025,Sandy Loam,Loamy,82,7.5,1.03,223,47,137,10.68,1.44,0.65,Good,
AP_ANP_00075,Vijayalakshmi,Rabi,2025,Sandy Loam,Loamy,82,7.5,1.03,223,47,137,10.68,1.44,0.65,Good,
AP_ANP_00075,Vijayalakshmi,Summer,2025,Sandy Loam,Loamy,82,7.5,1.03,223,47,137,10.68,1.44,0.65,Good,
AP_ANP_00076,Nagarjuna Reddy,Kharif,2025,Red Loamy Soil,Sandy,143,7.26,0.81,260,47,270,28.3,1.83,1.42,Poor,
AP_ANP_00076,Nagarjuna Reddy,Rabi,2025,Red Loamy Soil,Sandy,143,7.26,0.81,260,47,270,28.3,1.83,1.42,Poor,
AP_ANP_00076,Nagarjuna Reddy,Summer,2025,Red Loamy Soil,Sandy,143,7.26,0.81,260,47,270,28.3,1.83,1.42,Poor,
AP_ANP_00077,Venkat Ramaiah,Kharif,2025,Red Loamy Soil,Sandy,131,6.94,0.27,200,36,395,26.01,2.76,0.33,Poor,
AP_ANP_00077,Venkat Ramaiah,Rabi,2025,Red Loamy Soil,Sandy,131,6.94,0.27,200,36,395,26.01,2.76,0.33,Poor,
AP_ANP_00077,Venkat Ramaiah,Summer,2025,Red Loamy Soil,Sandy,131,6.94,0.27,200,36,395,26.01,2.76,0.33,Poor,
AP_ANP_00078,Gopal Reddy,Kharif,2025,Red Loamy Soil,Loamy,75,6.31,1.12,212,47,248,14.48,2.31,0.49,Poor,
AP_ANP_00078,Gopal Reddy,Rabi,2025,Red Loamy Soil,Loamy,75,6.31,1.12,212,47,248,14.48,2.31,0.49,Poor,
AP_ANP_00078,Gopal Reddy,Summer,2025,Red Loamy Soil,Loamy,75,6.31,1.12,212,47,248,14.48,2.31,0.49,Poor,
AP_ANP_00079,Bhavani S,Kharif,2025,Red Loamy Soil,Sandy,74,7.0,0.74,224,45,309,17.02,2.78,1.22,Good,
AP_ANP_00079,Bhavani S,Rabi,2025,Red Loamy Soil,Sandy,74,7.0,0.74,224,45,309,17.02,2.78,1.22,Good,
AP_ANP_00079,Bhavani S,Summer,2025,Red Loamy Soil,Sandy,74,7.0,0.74,224,45,309,17.02,2.78,1.22,Good,
AP_ANP_00080,Srinivas Reddy,Kharif,2025,Sandy Loam,Clay,93,6.44,0.7,347,31,260,14.06,1.87,1.3,Moderate,
AP_ANP_00080,Srinivas Reddy,Rabi,2025,Sandy Loam,Clay,93,6.44,0.7,347,31,260,14.06,1.87,1.3,Moderate,
AP_ANP_00080,Srinivas Reddy,Summer,2025,Sandy Loam,Clay,93,6.44,0.7,347,31,260,14.06,1.87,1.3,Moderate,
AP_ANP_00081,Venkatesh Rao,Kharif,2025,Red Sandy Loam,Clay,120,8.4,0.35,267,29,162,29.92,1.66,1.23,Poor,
AP_ANP_00081,Venkatesh Rao,Rabi,2025,Red Sandy Loam,Clay,120,8.4,0.35,267,29,162,29.92,1.66,1.23,Poor,
AP_ANP_00081,Venkatesh Rao,Summer,2025,Red Sandy Loam,Clay,120,8.4,0.35,267,29,162,29.92,1.66,1.23,Poor,
AP_ANP_00082,Lakshmi Reddy,Kharif,2025,Sandy Loam,Clay,95,8.25,0.41,178,36,385,25.91,1.89,0.66,Good,
AP_ANP_00082,Lakshmi Reddy,Rabi,2025,Sandy Loam,Clay,95,8.25,0.41,178,36,385,25.91,1.89,0.66,Good,
AP_ANP_00082,Lakshmi Reddy,Summer,2025,Sandy Loam,Clay,95,8.25,0.41,178,36,385,25.91,1.89,0.66,Good,
AP_ANP_00083,Suresh Naidu,Kharif,2025,Red Loamy Soil,Loamy,157,7.1,0.6,315,11,363,26.54,2.85,0.81,Moderate,
AP_ANP_00083,Suresh Naidu,Rabi,2025,Red Loamy Soil,Loamy,157,7.1,0.6,315,11,363,26.54,2.85,0.81,Moderate,
AP_ANP_00083,Suresh Naidu,Summer,2025,Red Loamy Soil,Loamy,157,7.1,0.6,315,11,363,26.54,2.85,0.81,Moderate,
AP_ANP_00084,Ramesh Kumar,Kharif,2025,Red Loamy Soil,Sandy,126,8.45,1.04,284,36,107,5.68,0.9,0.54,Good,
AP_ANP_00084,Ramesh Kumar,Rabi,2025,Red Loamy Soil,Sandy,126,8.45,1.04,284,36,107,5.68,0.9,0.54,Good,
AP_ANP_00084,Ramesh Kumar,Summer,2025,Red Loamy Soil,Sandy,126,8.45,1.04,284,36,107,5.68,0.9,0.54,Good,
AP_ANP_00085,Subba Rao,Kharif,2025,Red Sandy Loam,Clay,140,6.45,0.85,388,15,390,11.08,2.25,1.73,Good,
AP_ANP_00085,Subba Rao,Rabi,2025,Red Sandy Loam,Clay,140,6.45,0.85,388,15,390,11.08,2.25,1.73,Good,
AP_ANP_00085,Subba Rao,Summer,2025,Red Sandy Loam,Clay,140,6.45,0.85,388,15,390,11.08,2.25,1.73,Good,
AP_ANP_00086,Vijayalakshmi,Kharif,2025,Black Cotton Soil,Sandy,93,6.51,0.49,325,25,106,20.83,2.29,1.71,Poor,
AP_ANP_00086,Vijayalakshmi,Rabi,2025,Black Cotton Soil,Sandy,93,6.51,0.49,325,25,106,20.83,2.29,1.71,Poor,
AP_ANP_00086,Vijayalakshmi,Summer,2025,Black Cotton Soil,Sandy,93,6.51,0.49,325,25,106,20.83,2.29,1.71,Poor,
AP_ANP_00087,Nagarjuna Reddy,Kharif,2025,Black Cotton Soil,Sandy,99,7.76,1.11,346,27,110,11.49,1.33,1.22,Poor,
AP_ANP_00087,Nagarjuna Reddy,Rabi,2025,Black Cotton Soil,Sandy,99,7.76,1.11,346,27,110,11.49,1.33,1.22,Poor,
AP_ANP_00087,Nagarjuna Reddy,Summer,2025,Black Cotton Soil,Sandy,99,7.76,1.11,346,27,110,11.49,1.33,1.22,Poor,
AP_ANP_00088,Venkat Ramaiah,Kharif,2025,Red Sandy Loam,Loamy,92,6.74,1.15,235,31,180,26.71,1.62,1.8,Poor,
AP_ANP_00088,Venkat Ramaiah,Rabi,2025,Red Sandy Loam,Loamy,92,6.74,1.15,235,31,180,26.71,1.62,1.8,Poor,
AP_ANP_00088,Venkat Ramaiah,Summer,2025,Red Sandy Loam,Loamy,92,6.74,1.15,235,31,180,26.71,1.62,1.8,Poor,
AP_ANP_00089,Gopal Reddy,Kharif,2025,Sandy Loam,Sandy,53,7.85,0.9,174,46,300,8.48,2.55,1.97,Moderate,
AP_ANP_00089,Gopal Reddy,Rabi,2025,Sandy Loam,Sandy,53,7.85,0.9,174,46,300,8.48,2.55,1.97,Moderate,
AP_ANP_00089,Gopal Reddy,Summer,2025,Sandy Loam,Sandy,53,7.85,0.9,174,46,300,8.48,2.55,1.97,Moderate,
AP_ANP_00090,Padma Kumari,Kharif,2025,Clay Loam,Loamy,126,7.71,1.02,277,28,141,19.41,1.04,1.15,Poor,
AP_ANP_00090,Padma Kumari,Rabi,2025,Clay Loam,Loamy,126,7.71,1.02,277,28,141,19.41,1.04,1.15,Poor,
AP_ANP_00090,Padma Kumari,Summer,2025,Clay Loam,Loamy,126,7.71,1.02,277,28,141,19.41,1.04,1.15,Poor,
AP_ANP_00091,Srinivas Reddy,Kharif,2025,Red Loamy Soil,Clay,156,6.03,0.34,206,38,233,23.3,0.98,1.3,Poor,
AP_ANP_00091,Srinivas Reddy,Rabi,2025,Red Loamy Soil,Clay,156,6.03,0.34,206,38,233,23.3,0.98,1.3,Poor,
AP_ANP_00091,Srinivas Reddy,Summer,2025,Red Loamy Soil,Clay,156,6.03,0.34,206,38,233,23.3,0.98,1.3,Poor,
AP_ANP_00092,Venkatesh Rao,Kharif,2025,Red Loamy Soil,Sandy,56,7.05,0.58,271,9,292,7.07,1.93,0.57,Poor,
AP_ANP_00092,Venkatesh Rao,Rabi,2025,Red Loamy Soil,Sandy,56,7.05,0.58,271,9,292,7.07,1.93,0.57,Poor,
AP_ANP_00092,Venkatesh Rao,Summer,2025,Red Loamy Soil,Sandy,56,7.05,0.58,271,9,292,7.07,1.93,0.57,Poor,
AP_ANP_00093,Lakshmi Reddy,Kharif,2025,Sandy Loam,Sandy,98,6.74,0.77,247,31,345,8.38,1.61,0.61,Good,
AP_ANP_00093,Lakshmi Reddy,Rabi,2025,Sandy Loam,Sandy,98,6.74,0.77,247,31,345,8.38,1.61,0.61,Good,
AP_ANP_00093,Lakshmi Reddy,Summer,2025,Sandy Loam,Sandy,98,6.74,0.77,247,31,345,8.38,1.61,0.61,Good,
AP_ANP_00094,Suresh Naidu,Kharif,2025,Sandy Loam,Clay,155,6.13,0.7,258,50,300,24.27,0.59,0.24,Poor,
AP_ANP_00094,Suresh Naidu,Rabi,2025,Sandy Loam,Clay,155,6.13,0.7,258,50,300,24.27,0.59,0.24,Poor,
AP_ANP_00094,Suresh Naidu,Summer,2025,Sandy Loam,Clay,155,6.13,0.7,258,50,300,24.27,0.59,0.24,Poor,
AP_ANP_00095,Ramesh Kumar,Kharif,2025,Red Sandy Loam,Sandy,82,7.5,0.66,184,10,328,5.06,2.91,0.11,Good,
AP_ANP_00095,Ramesh Kumar,Rabi,2025,Red Sandy Loam,Sandy,82,7.5,0.66,184,10,328,5.06,2.91,0.11,Good,
AP_ANP_00095,Ramesh Kumar,Summer,2025,Red Sandy Loam,Sandy,82,7.5,0.66,184,10,328,5.06,2.91,0.11,Good,
AP_ANP_00096,Subba Rao,Kharif,2025,Black Cotton Soil,Clay,88,6.34,1.15,204,19,179,26.82,2.28,1.63,Good,
AP_ANP_00096,Subba Rao,Rabi,2025,Black Cotton Soil,Clay,88,6.34,1.15,204,19,179,26.82,2.28,1.63,Good,
AP_ANP_00096,Subba Rao,Summer,2025,Black Cotton Soil,Clay,88,6.34,1.15,204,19,179,26.82,2.28,1.63,Good,
AP_ANP_00097,Vijayalakshmi,Kharif,2025,Red Sandy Loam,Loamy,128,7.62,0.89,382,33,146,6.1,1.89,2.0,Moderate,
AP_ANP_00097,Vijayalakshmi,Rabi,2025,Red Sandy Loam,Loamy,128,7.62,0.89,382,33,146,6.1,1.89,2.0,Moderate,
AP_ANP_00097,Vijayalakshmi,Summer,2025,Red Sandy Loam,Loamy,128,7.62,0.89,382,33,146,6.1,1.89,2.0,Moderate,
AP_ANP_00098,Nagarjuna Reddy,Kharif,2025,Red Loamy Soil,Clay,53,6.3,0.93,264,15,314,24.88,2.31,0.2,Good,
AP_ANP_00098,Nagarjuna Reddy,Rabi,2025,Red Loamy Soil,Clay,53,6.3,0.93,264,15,314,24.88,2.31,0.2,Good,
AP_ANP_00098,Nagarjuna Reddy,Summer,2025,Red Loamy Soil,Clay,53,6.3,0.93,264,15,314,24.88,2.31,0.2,Good,
AP_ANP_00099,Venkat Ramaiah,Kharif,2025,Sandy Loam,Loamy,142,6.09,0.8,376,41,230,22.41,1.22,1.48,Good,
AP_ANP_00099,Venkat Ramaiah,Rabi,2025,Sandy Loam,Loamy,142,6.09,0.8,376,41,230,22.41,1.22,1.48,Good,
AP_ANP_00099,Venkat Ramaiah,Summer,2025,Sandy Loam,Loamy,142,6.09,0.8,376,41,230,22.41,1.22,1.48,Good,
AP_ANP_00100,Gopal Reddy,Kharif,2025,Red Sandy Loam,Sandy,125,6.8,0.83,165,49,207,10.82,0.37,1.75,Moderate,
AP_ANP_00100,Gopal Reddy,Rabi,2025,Red Sandy Loam,Sandy,125,6.8,0.83,165,49,207,10.82,0.37,1.75,Moderate,
AP_ANP_00100,Gopal Reddy,Summer,2025,Red Sandy Loam,Sandy,125,6.8,0.83,165,49,207,10.82,0.37,1.75,Moderate,
AP_ANP_00101,Bhavani S,Kharif,2025,Clay Loam,Sandy,57,8.35,1.0,188,36,344,16.99,1.87,0.62,Poor,
AP_ANP_00101,Bhavani S,Rabi,2025,Clay Loam,Sandy,57,8.35,1.0,188,36,344,16.99,1.87,0.62,Poor,
AP_ANP_00101,Bhavani S,Summer,2025,Clay Loam,Sandy,57,8.35,1.0,188,36,344,16.99,1.87,0.62,Poor,
AP_ANP_00102,Ravi Teja,Kharif,2025,Red Sandy Loam,Clay,142,7.31,0.93,326,10,241,12.43,2.6,1.46,Poor,
AP_ANP_00102,Ravi Teja,Rabi,2025,Red Sandy Loam,Clay,142,7.31,0.93,326,10,241,12.43,2.6,1.46,Poor,
AP_ANP_00102,Ravi Teja,Summer,2025,Red Sandy Loam,Clay,142,7.31,0.93,326,10,241,12.43,2.6,1.46,Poor,
AP_ANP_00103,Narasimha Rao,Kharif,2025,Red Sandy Loam,Sandy,149,6.11,0.31,270,31,239,28.91,2.45,0.59,Moderate,
AP_ANP_00103,Narasimha Rao,Rabi,2025,Red Sandy Loam,Sandy,149,6.11,0.31,270,31,239,28.91,2.45,0.59,Moderate,
AP_ANP_00103,Narasimha Rao,Summer,2025,Red Sandy Loam,Sandy,149,6.11,0.31,270,31,239,28.91,2.45,0.59,Moderate,
AP_ANP_00104,Anuradha V,Kharif,2025,Sandy Loam,Loamy,116,8.47,0.94,153,15,247,25.95,0.92,1.68,Moderate,
AP_ANP_00104,Anuradha V,Rabi,2025,Sandy Loam,Loamy,116,8.47,0.94,153,15,247,25.95,0.92,1.68,Moderate,
AP_ANP_00104,Anuradha V,Summer,2025,Sandy Loam,Loamy,116,8.47,0.94,153,15,247,25.95,0.92,1.68,Moderate,
AP_ANP_00105,Krishna Murthy,Kharif,2025,Sandy Loam,Loamy,96,6.55,0.39,152,13,104,6.45,2.92,1.78,Good,
AP_ANP_00105,Krishna Murthy,Rabi,2025,Sandy Loam,Loamy,96,6.55,0.39,152,13,104,6.45,2.92,1.78,Good,
AP_ANP_00105,Krishna Murthy,Summer,2025,Sandy Loam,Loamy,96,6.55,0.39,152,13,104,6.45,2.92,1.78,Good,
AP_ANP_00106,Padma Kumari,Kharif,2025,Red Loamy Soil,Sandy,100,6.65,0.72,231,24,315,27.44,1.55,1.28,Poor,
AP_ANP_00106,Padma Kumari,Rabi,2025,Red Loamy Soil,Sandy,100,6.65,0.72,231,24,315,27.44,1.55,1.28,Poor,
AP_ANP_00106,Padma Kumari,Summer,2025,Red Loamy Soil,Sandy,100,6.65,0.72,231,24,315,27.44,1.55,1.28,Poor,
AP_ANP_00107,Srinivas Reddy,Kharif,2025,Red Sandy Loam,Sandy,107,7.45,0.29,254,10,222,8.24,2.7,1.92,Moderate,
AP_ANP_00107,Srinivas Reddy,Rabi,2025,Red Sandy Loam,Sandy,107,7.45,0.29,254,10,222,8.24,2.7,1.92,Moderate,
AP_ANP_00107,Srinivas Reddy,Summer,2025,Red Sandy Loam,Sandy,107,7.45,0.29,254,10,222,8.24,2.7,1.92,Moderate,
AP_ANP_00108,Venkatesh Rao,Kharif,2025,Red Sandy Loam,Sandy,50,6.22,0.61,356,45,350,23.09,1.64,0.25,Poor,
AP_ANP_00108,Venkatesh Rao,Rabi,2025,Red Sandy Loam,Sandy,50,6.22,0.61,356,45,350,23.09,1.64,0.25,Poor,
AP_ANP_00108,Venkatesh Rao,Summer,2025,Red Sandy Loam,Sandy,50,6.22,0.61,356,45,350,23.09,1.64,0.25,Poor,
AP_ANP_00109,Lakshmi Reddy,Kharif,2025,Clay Loam,Sandy,120,6.15,1.08,211,36,214,25.62,1.24,1.39,Good,
AP_ANP_00109,Lakshmi Reddy,Rabi,2025,Clay Loam,Sandy,120,6.15,1.08,211,36,214,25.62,1.24,1.39,Good,
AP_ANP_00109,Lakshmi Reddy,Summer,2025,Clay Loam,Sandy,120,6.15,1.08,211,36,214,25.62,1.24,1.39,Good,
AP_ANP_00110,Venkat Ramaiah,Kharif,2025,Clay Loam,Sandy,45,7.3,1.07,241,40,158,26.68,2.21,1.69,Poor,
AP_ANP_00110,Venkat Ramaiah,Rabi,2025,Clay Loam,Sandy,45,7.3,1.07,241,40,158,26.68,2.21,1.69,Poor,
AP_ANP_00110,Venkat Ramaiah,Summer,2025,Clay Loam,Sandy,45,7.3,1.07,241,40,158,26.68,2.21,1.69,Poor,
AP_ANP_00111,Gopal Reddy,Kharif,2025,Red Loamy Soil,Clay,66,7.88,0.36,384,38,122,5.13,2.51,0.53,Good,
AP_ANP_00111,Gopal Reddy,Rabi,2025,Red Loamy Soil,Clay,66,7.88,0.36,384,38,122,5.13,2.51,0.53,Good,
AP_ANP_00111,Gopal Reddy,Summer,2025,Red Loamy Soil,Clay,66,7.88,0.36,384,38,122,5.13,2.51,0.53,Good,
AP_ANP_00112,Bhavani S,Kharif,2025,Red Loamy Soil,Loamy,117,7.89,0.46,343,39,112,20.42,2.95,1.3,Good,
AP_ANP_00112,Bhavani S,Rabi,2025,Red Loamy Soil,Loamy,117,7.89,0.46,343,39,112,20.42,2.95,1.3,Good,
AP_ANP_00112,Bhavani S,Summer,2025,Red Loamy Soil,Loamy,117,7.89,0.46,343,39,112,20.42,2.95,1.3,Good,
AP_ANP_00113,Ravi Teja,Kharif,2025,Black Cotton Soil,Sandy,74,6.32,0.48,348,17,332,29.07,1.22,1.3,Moderate,
AP_ANP_00113,Ravi Teja,Rabi,2025,Black Cotton Soil,Sandy,74,6.32,0.48,348,17,332,29.07,1.22,1.3,Moderate,
AP_ANP_00113,Ravi Teja,Summer,2025,Black Cotton Soil,Sandy,74,6.32,0.48,348,17,332,29.07,1.22,1.3,Moderate,
AP_ANP_00114,Narasimha Rao,Kharif,2025,Clay Loam,Loamy,107,6.43,0.97,217,34,291,22.7,0.48,1.21,Poor,
AP_ANP_00114,Narasimha Rao,Rabi,2025,Clay Loam,Loamy,107,6.43,0.97,217,34,291,22.7,0.48,1.21,Poor,
AP_ANP_00114,Narasimha Rao,Summer,2025,Clay Loam,Loamy,107,6.43,0.97,217,34,291,22.7,0.48,1.21,Poor,
AP_ANP_00115,Anuradha V,Kharif,2025,Red Loamy Soil,Clay,121,8.18,1.17,178,19,263,21.19,1.9,0.83,Poor,
AP_ANP_00115,Anuradha V,Rabi,2025,Red Loamy Soil,Clay,121,8.18,1.17,178,19,263,21.19,1.9,0.83,Poor,
AP_ANP_00115,Anuradha V,Summer,2025,Red Loamy Soil,Clay,121,8.18,1.17,178,19,263,21.19,1.9,0.83,Poor,
AP_ANP_00116,Krishna Murthy,Kharif,2025,Red Sandy Loam,Loamy,150,7.22,0.97,207,30,125,8.97,1.57,1.89,Good,
AP_ANP_00116,Krishna Murthy,Rabi,2025,Red Sandy Loam,Loamy,150,7.22,0.97,207,30,125,8.97,1.57,1.89,Good,
AP_ANP_00116,Krishna Murthy,Summer,2025,Red Sandy Loam,Loamy,150,7.22,0.97,207,30,125,8.97,1.57,1.89,Good,
AP_ANP_00117,Padma Kumari,Kharif,2025,Red Sandy Loam,Clay,54,7.99,0.89,265,39,229,24.32,0.92,0.35,Good,
AP_ANP_00117,Padma Kumari,Rabi,2025,Red Sandy Loam,Clay,54,7.99,0.89,265,39,229,24.32,0.92,0.35,Good,
AP_ANP_00117,Padma Kumari,Summer,2025,Red Sandy Loam,Clay,54,7.99,0.89,265,39,229,24.32,0.92,0.35,Good,
AP_ANP_00118,Srinivas Reddy,Kharif,2025,Black Cotton Soil,Sandy,60,8.27,1.06,233,13,246,11.86,2.96,0.88,Moderate,
AP_ANP_00118,Srinivas Reddy,Rabi,2025,Black Cotton Soil,Sandy,60,8.27,1.06,233,13,246,11.86,2.96,0.88,Moderate,
AP_ANP_00118,Srinivas Reddy,Summer,2025,Black Cotton Soil,Sandy,60,8.27,1.06,233,13,246,11.86,2.96,0.88,Moderate,
AP_ANP_00119,Venkatesh Rao,Kharif,2025,Red Loamy Soil,Sandy,74,6.08,0.85,161,25,370,16.79,1.77,0.4,Poor,
AP_ANP_00119,Venkatesh Rao,Rabi,2025,Red Loamy Soil,Sandy,74,6.08,0.85,161,25,370,16.79,1.77,0.4,Poor,
AP_ANP_00119,Venkatesh Rao,Summer,2025,Red Loamy Soil,Sandy,74,6.08,0.85,161,25,370,16.79,1.77,0.4,Poor,
AP_ANP_00120,Nagarjuna Reddy,Kharif,2025,Clay Loam,Sandy,47,7.93,1.04,393,14,280,27.8,2.91,0.45,Good,
AP_ANP_00120,Nagarjuna Reddy,Rabi,2025,Clay Loam,Sandy,47,7.93,1.04,393,14,280,27.8,2.91,0.45,Good,
AP_ANP_00120,Nagarjuna Reddy,Summer,2025,Clay Loam,Sandy,47,7.93,1.04,393,14,280,27.8,2.91,0.45,Good,
AP_ANP_00121,Venkat Ramaiah,Kharif,2025,Red Sandy Loam,Loamy,147,6.62,0.76,325,29,216,19.76,1.47,1.97,Poor,
AP_ANP_00121,Venkat Ramaiah,Rabi,2025,Red Sandy Loam,Loamy,147,6.62,0.76,325,29,216,19.76,1.47,1.97,Poor,
AP_ANP_00121,Venkat Ramaiah,Summer,2025,Red Sandy Loam,Loamy,147,6.62,0.76,325,29,216,19.76,1.47,1.97,Poor,
AP_ANP_00122,Gopal Reddy,Kharif,2025,Clay Loam,Loamy,133,6.98,0.68,244,45,131,21.42,2.34,1.91,Poor,
AP_ANP_00122,Gopal Reddy,Rabi,2025,Clay Loam,Loamy,133,6.98,0.68,244,45,131,21.42,2.34,1.91,Poor,
AP_ANP_00122,Gopal Reddy,Summer,2025,Clay Loam,Loamy,133,6.98,0.68,244,45,131,21.42,2.34,1.91,Poor,
AP_ANP_00123,Bhavani S,Kharif,2025,Sandy Loam,Loamy,90,6.26,0.44,270,39,179,17.06,0.87,0.76,Moderate,
AP_ANP_00123,Bhavani S,Rabi,2025,Sandy Loam,Loamy,90,6.26,0.44,270,39,179,17.06,0.87,0.76,Moderate,
AP_ANP_00123,Bhavani S,Summer,2025,Sandy Loam,Loamy,90,6.26,0.44,270,39,179,17.06,0.87,0.76,Moderate,
AP_ANP_00124,Ravi Teja,Kharif,2025,Red Loamy Soil,Sandy,72,8.21,0.28,226,33,202,8.32,1.83,1.41,Moderate,
AP_ANP_00124,Ravi Teja,Rabi,2025,Red Loamy Soil,Sandy,72,8.21,0.28,226,33,202,8.32,1.83,1.41,Moderate,
AP_ANP_00124,Ravi Teja,Summer,2025,Red Loamy Soil,Sandy,72,8.21,0.28,226,33,202,8.32,1.83,1.41,Moderate,
AP_ANP_00125,Narasimha Rao,Kharif,2025,Red Loamy Soil,Loamy,158,7.68,1.15,210,10,222,5.79,2.83,0.2,Poor,
AP_ANP_00125,Narasimha Rao,Rabi,2025,Red Loamy Soil,Loamy,158,7.68,1.15,210,10,222,5.79,2.83,0.2,Poor,
AP_ANP_00125,Narasimha Rao,Summer,2025,Red Loamy Soil,Loamy,158,7.68,1.15,210,10,222,5.79,2.83,0.2,Poor,
