parcel_id,farmer_name,district,mandal,village,survey_no,latitude,longitude,land_area_acres,irrigation_type,soil_type,season,year,crop_type,crop_stage,previous_crop
AP_ANP_00051,Ramesh Kumar,Anantapur,Atmakur,Yatakal,SY-1051,14.682611,77.325921,2.43,Borewell,Red Sandy Loam,Kharif,2025,Cotton,Vegetative,
AP_ANP_00051,Ramesh Kumar,Anantapur,Atmakur,Yatakal,SY-1051,14.682611,77.325921,2.43,Rainfed,Black Soil,Rabi,2025,Sunflower,Sowing,
AP_ANP_00051,Ramesh Kumar,Anantapur,Atmakur,Yatakal,SY-1051,14.682611,77.325921,2.43,Rainfed,Red Loamy,Summer,2025,Vegetables,Vegetative,
AP_ANP_00052,Subba Rao,Anantapur,Vajrakarur,P.C. Pyapili,SY-1052,15.055828,77.409398,4.47,Borewell,Sandy Loam,Kharif,2025,Groundnut,Vegetative,
AP_ANP_00052,Subba Rao,Anantapur,Vajrakarur,P.C. Pyapili,SY-1052,15.055828,77.409398,4.47,Borewell,Sandy Loam,Rabi,2025,Sunflower,Flowering,
AP_ANP_00052,Subba Rao,Anantapur,Vajrakarur,P.C. Pyapili,SY-1052,15.055828,77.409398,4.47,Rainfed,Red Loamy,Summer,2025,Maize,Maturity,
AP_ANP_00053,Vijayalakshmi,Anantapur,Kanekal,Nagalapuram,SY-1053,14.838649,77.059067,6.57,Rainfed,Red Sandy Loam,Kharif,2025,Groundnut,Sowing,
AP_ANP_00053,Vijayalakshmi,Anantapur,Kanekal,Nagalapuram,SY-1053,14.838649,77.059067,6.57,Rainfed,Black Soil,Rabi,2025,Bengal Gram,Vegetative,
AP_ANP_00053,Vijayalakshmi,Anantapur,Kanekal,Nagalapuram,SY-1053,14.838649,77.059067,6.57,Borewell,Clay Loam,Summer,2025,Maize,Maturity,
AP_ANP_00054,Nagarjuna Reddy,Anantapur,Bukkaraya Samudram,Chedulla,SY-1054,14.703456,77.638953,1.86,Borewell,Clay Loam,Kharif,2025,Foxtail Millet,Maturity,
AP_ANP_00054,Nagarjuna Reddy,Anantapur,Bukkaraya Samudram,Chedulla,SY-1054,14.703456,77.638953,1.86,Rainfed,Red Sandy Loam,Rabi,2025,Sorghum,Sowing,
AP_ANP_00054,Nagarjuna Reddy,Anantapur,Bukkaraya Samudram,Chedulla,SY-1054,14.703456,77.638953,1.86,Borewell,Black Soil,Summer,2025,Sunflower,Sowing,
AP_ANP_00055,Venkat Ramaiah,Anantapur,Gooty,Gooty R.S.,SY-1055,15.108769,77.651878,2.87,Rainfed,Black Soil,Kharif,2025,Red Gram,Sowing,
AP_ANP_00055,Venkat Ramaiah,Anantapur,Gooty,Gooty R.S.,SY-1055,15.108769,77.651878,2.87,Borewell,Red Sandy Loam,Rabi,2025,Bengal Gram,Sowing,
AP_ANP_00055,Venkat Ramaiah,Anantapur,Gooty,Gooty R.S.,SY-1055,15.108769,77.651878,2.87,Borewell,Red Loamy,Summer,2025,Groundnut,Vegetative,
AP_ANP_00056,Gopal Reddy,Anantapur,Kudair,Gotluru,SY-1056,14.707129,77.388027,3.74,Borewell,Red Loamy,Kharif,2025,Foxtail Millet,Maturity,
AP_ANP_00056,Gopal Reddy,Anantapur,Kudair,Gotluru,SY-1056,14.707129,77.388027,3.74,Borewell,Sandy Loam,Rabi,2025,Maize,Sowing,
AP_ANP_00056,Gopal Reddy,Anantapur,Kudair,Gotluru,SY-1056,14.707129,77.388027,3.74,Borewell,Black Soil,Summer,2025,Vegetables,Maturity,
AP_ANP_00057,Bhavani S,Anantapur,Tadipatri,Chukkalur,SY-1057,14.897289,78.060586,1.57,Rainfed,Red Loamy,Kharif,2025,Pearl Millet,Sowing,
AP_ANP_00057,Bhavani S,Anantapur,Tadipatri,Chukkalur,SY-1057,14.897289,78.060586,1.57,Borewell,Sandy Loam,Rabi,2025,Sunflower,Flowering,
AP_ANP_00057,Bhavani S,Anantapur,Tadipatri,Chukkalur,SY-1057,14.897289,78.060586,1.57,Borewell,Clay Loam,Summer,2025,Maize,Maturity,
AP_ANP_00058,Ravi Teja,Anantapur,Yadiki,Yadiki,SY-1058,15.044072,77.912763,0.59,Borewell,Clay Loam,Kharif,2025,Foxtail Millet,Vegetative,
AP_ANP_00058,Ravi Teja,Anantapur,Yadiki,Yadiki,SY-1058,15.044072,77.912763,0.59,Rainfed,Clay Loam,Rabi,2025,Sunflower,Flowering,
AP_ANP_00058,Ravi Teja,Anantapur,Yadiki,Yadiki,SY-1058,15.044072,77.912763,0.59,Borewell,Red Loamy,Summer,2025,Sunflower,Vegetative,
AP_ANP_00059,Narasimha Rao,Anantapur,Gummagatta,Kalugodu,SY-1059,14.596085,76.894198,5.09,Rainfed,Clay Loam,Kharif,2025,Pearl Millet,Maturity,
AP_ANP_00059,Narasimha Rao,Anantapur,Gummagatta,Kalugodu,SY-1059,14.596085,76.894198,5.09,Borewell,Sandy Loam,Rabi,2025,Maize,Maturity,
AP_ANP_00059,Narasimha Rao,Anantapur,Gummagatta,Kalugodu,SY-1059,14.596085,76.894198,5.09,Rainfed,Clay Loam,Summer,2025,Maize,Flowering,
AP_ANP_00060,Lakshmi Reddy,Anantapur,Guntakal,Nakaladasanapalli,SY-1060,15.180407,77.332928,7.44,Rainfed,Sandy Loam,Kharif,2025,Groundnut,Vegetative,
AP_ANP_00060,Lakshmi Reddy,Anantapur,Guntakal,Nakaladasanapalli,SY-1060,15.180407,77.332928,7.44,Rainfed,Red Sandy Loam,Rabi,2025,Maize,Sowing,
AP_ANP_00060,Lakshmi Reddy,Anantapur,Guntakal,Nakaladasanapalli,SY-1060,15.180407,77.332928,7.44,Rainfed,Black Soil,Summer,2025,Maize,Maturity,
AP_ANP_00061,Suresh Naidu,Anantapur,Settur,Settur,SY-1061,14.39187,76.984184,2.04,Rainfed,Red Sandy Loam,Kharif,2025,Groundnut,Flowering,
AP_ANP_00061,Suresh Naidu,Anantapur,Settur,Settur,SY-1061,14.39187,76.984184,2.04,Rainfed,Black Soil,Rabi,2025,Maize,Vegetative,
AP_ANP_00061,Suresh Naidu,Anantapur,Settur,Settur,SY-1061,14.39187,76.984184,2.04,Rainfed,Black Soil,Summer,2025,Sunflower,Vegetative,
AP_ANP_00062,Ramesh Kumar,Anantapur,Tadipatri,Chukkalur,SY-1062,14.937163,77.974727,1.82,Rainfed,Red Sandy Loam,Kharif,2025,Pearl Millet,Sowing,
AP_ANP_00062,Ramesh Kumar,Anantapur,Tadipatri,Chukkalur,SY-1062,14.937163,77.974727,1.82,Rainfed,Red Loamy,Rabi,2025,Sorghum,Maturity,
AP_ANP_00062,Ramesh Kumar,Anantapur,Tadipatri,Chukkalur,SY-1062,14.937163,77.974727,1.82,Borewell,Red Sandy Loam,Summer,2025,Sunflower,Maturity,
AP_ANP_00063,Subba Rao,Anantapur,Anantapur Urban,Narayanapuram,SY-1063,14.717284,77.592134,4.27,Rainfed,Black Soil,Kharif,2025,Groundnut,Flowering,
AP_ANP_00063,Subba Rao,Anantapur,Anantapur Urban,Narayanapuram,SY-1063,14.717284,77.592134,4.27,Rainfed,Sandy Loam,Rabi,2025,Sunflower,Sowing,
AP_ANP_00063,Subba Rao,Anantapur,Anantapur Urban,Narayanapuram,SY-1063,14.717284,77.592134,4.27,Rainfed,Black Soil,Summer,2025,Groundnut,Vegetative,
AP_ANP_00064,Vijayalakshmi,Anantapur,Uravakonda,Nerimetla,SY-1064,14.914293,77.290101,4.51,Rainfed,Black Soil,Kharif,2025,Groundnut,Flowering,
AP_ANP_00064,Vijayalakshmi,Anantapur,Uravakonda,Nerimetla,SY-1064,14.914293,77.290101,4.51,Rainfed,Sandy Loam,Rabi,2025,Maize,Flowering,
AP_ANP_00064,Vijayalakshmi,Anantapur,Uravakonda,Nerimetla,SY-1064,14.914293,77.290101,4.51,Borewell,Red Loamy,Summer,2025,Maize,Vegetative,
AP_ANP_00065,Nagarjuna Reddy,Anantapur,Guntakal,Nakaladasanapalli,SY-1065,15.181494,77.417318,7.84,Borewell,Red Sandy Loam,Kharif,2025,Red Gram,Sowing,
AP_ANP_00065,Nagarjuna Reddy,Anantapur,Guntakal,Nakaladasanapalli,SY-1065,15.181494,77.417318,7.84,Rainfed,Black Soil,Rabi,2025,Sunflower,Flowering,
AP_ANP_00065,Nagarjuna Reddy,Anantapur,Guntakal,Nakaladasanapalli,SY-1065,15.181494,77.417318,7.84,Rainfed,Red Sandy Loam,Summer,2025,Groundnut,Flowering,
AP_ANP_00066,Venkat Ramaiah,Anantapur,Tadipatri,Tadipatri,SY-1066,14.873536,78.058354,6.54,Borewell,Black Soil,Kharif,2025,Cotton,Maturity,
AP_ANP_00066,Venkat Ramaiah,Anantapur,Tadipatri,Tadipatri,SY-1066,14.873536,78.058354,6.54,Borewell,Sandy Loam,Rabi,2025,Maize,Vegetative,
AP_ANP_00066,Venkat Ramaiah,Anantapur,Tadipatri,Tadipatri,SY-1066,14.873536,78.058354,6.54,Rainfed,Red Loamy,Summer,2025,Maize,Flowering,
AP_ANP_00067,Gopal Reddy,Anantapur,Narpala,Dondapadu,SY-1067,14.719718,77.790988,1.42,Rainfed,Clay Loam,Kharif,2025,Foxtail Millet,Vegetative,
AP_ANP_00067,Gopal Reddy,Anantapur,Narpala,Dondapadu,SY-1067,14.719718,77.790988,1.42,Borewell,Sandy Loam,Rabi,2025,Groundnut,Maturity,
AP_ANP_00067,Gopal Reddy,Anantapur,Narpala,Dondapadu,SY-1067,14.719718,77.790988,1.42,Rainfed,Red Loamy,Summer,2025,Maize,Flowering,
AP_ANP_00068,Bhavani S,Anantapur,Raptadu,Gondireddipalli,SY-1068,14.635704,77.660822,3.57,Rainfed,Sandy Loam,Kharif,2025,Cotton,Maturity,
AP_ANP_00068,Bhavani S,Anantapur,Raptadu,Gondireddipalli,SY-1068,14.635704,77.660822,3.57,Borewell,Clay Loam,Rabi,2025,Sunflower,Maturity,
AP_ANP_00068,Bhavani S,Anantapur,Raptadu,Gondireddipalli,SY-1068,14.635704,77.660822,3.57,Borewell,Black Soil,Summer,2025,Groundnut,Vegetative,
AP_ANP_00069,Ravi Teja,Anantapur,Vajrakarur,Chabala,SY-1069,15.025745,77.361555,4.34,Rainfed,Sandy Loam,Kharif,2025,Groundnut,Sowing,
AP_ANP_00069,Ravi Teja,Anantapur,Vajrakarur,Chabala,SY-1069,15.025745,77.361555,4.34,Rainfed,Black Soil,Rabi,2025,Bengal Gram,Vegetative,
AP_ANP_00069,Ravi Teja,Anantapur,Vajrakarur,Chabala,SY-1069,15.025745,77.361555,4.34,Rainfed,Sandy Loam,Summer,2025,Vegetables,Sowing,
AP_ANP_00070,Venkatesh Rao,Anantapur,D. Hirehal,D. Hirehal,SY-1070,15.103748,76.926233,4.47,Rainfed,Red Loamy,Kharif,2025,Red Gram,Sowing,
AP_ANP_00070,Venkatesh Rao,Anantapur,D. Hirehal,D. Hirehal,SY-1070,15.103748,76.926233,4.47,Borewell,Red Loamy,Rabi,2025,Sorghum,Maturity,
AP_ANP_00070,Venkatesh Rao,Anantapur,D. Hirehal,D. Hirehal,SY-1070,15.103748,76.926233,4.47,Rainfed,Sandy Loam,Summer,2025,Maize,Flowering,
AP_ANP_00071,Lakshmi Reddy,Anantapur,Settur,Cherlopalli,SY-1071,14.458187,76.998949,5.0,Rainfed,Red Loamy,Kharif,2025,Groundnut,Sowing,
AP_ANP_00071,Lakshmi Reddy,Anantapur,Settur,Cherlopalli,SY-1071,14.458187,76.998949,5.0,Rainfed,Clay Loam,Rabi,2025,Bengal Gram,Vegetative,
AP_ANP_00071,Lakshmi Reddy,Anantapur,Settur,Cherlopalli,SY-1071,14.458187,76.998949,5.0,Rainfed,Red Loamy,Summer,2025,Sunflower,Maturity,
AP_ANP_00072,Suresh Naidu,Anantapur,Gooty,Mamiduru,SY-1072,15.126241,77.601772,6.28,Rainfed,Black Soil,Kharif,2025,Paddy,Maturity,
AP_ANP_00072,Suresh Naidu,Anantapur,Gooty,Mamiduru,SY-1072,15.126241,77.601772,6.28,Borewell,Black Soil,Rabi,2025,Maize,Vegetative,
AP_ANP_00072,Suresh Naidu,Anantapur,Gooty,Mamiduru,SY-1072,15.126241,77.601772,6.28,Rainfed,Sandy Loam,Summer,2025,Sunflower,Maturity,
AP_ANP_00073,Ramesh Kumar,Anantapur,Pamidi,Gajula Palli,SY-1073,14.955221,77.579031,4.96,Borewell,Black Soil,Kharif,2025,Foxtail Millet,Sowing,
AP_ANP_00073,Ramesh Kumar,Anantapur,Pamidi,Gajula Palli,SY-1073,14.955221,77.579031,4.96,Rainfed,Red Loamy,Rabi,2025,Sunflower,Vegetative,
AP_ANP_00073,Ramesh Kumar,Anantapur,Pamidi,Gajula Palli,SY-1073,14.955221,77.579031,4.96,Rainfed,Red Sandy Loam,Summer,2025,Groundnut,Sowing,
AP_ANP_00074,Subba Rao,Anantapur,Kudair,Kudair,SY-1074,14.685246,77.441088,2.35,Rainfed,Clay Loam,Kharif,2025,Foxtail Millet,Maturity,
AP_ANP_00074,Subba Rao,Anantapur,Kudair,Kudair,SY-1074,14.685246,77.441088,2.35,Rainfed,Red Loamy,Rabi,2025,Sunflower,Maturity,
AP_ANP_00074,Subba Rao,Anantapur,Kudair,Kudair,SY-1074,14.685246,77.441088,2.35,Rainfed,Black Soil,Summer,2025,Maize,Flowering,
AP_ANP_00075,Vijayalakshmi,Anantapur,Kundurpi,Tumbiniganur,SY-1075,14.275115,77.022194,4.41,Rainfed,Black Soil,Kharif,2025,Pearl Millet,Maturity,
AP_ANP_00075,Vijayalakshmi,Anantapur,Kundurpi,Tumbiniganur,SY-1075,14.275115,77.022194,4.41,Borewell,Sandy Loam,Rabi,2025,Sorghum,Vegetative,
AP_ANP_00075,Vijayalakshmi,Anantapur,Kundurpi,Tumbiniganur,SY-1075,14.275115,77.022194,4.41,Borewell,Red Sandy Loam,Summer,2025,Vegetables,Vegetative,
AP_ANP_00076,Nagarjuna Reddy,Anantapur,Anantapur Urban,Narayanapuram,SY-1076,14.647636,77.568305,7.58,Rainfed,Red Sandy Loam,Kharif,2025,Red Gram,Flowering,
AP_ANP_00076,Nagarjuna Reddy,Anantapur,Anantapur Urban,Narayanapuram,SY-1076,14.647636,77.568305,7.58,Rainfed,Red Loamy,Rabi,2025,Groundnut,Flowering,
AP_ANP_00076,Nagarjuna Reddy,Anantapur,Anantapur Urban,Narayanapuram,SY-1076,14.647636,77.568305,7.58,Rainfed,Red Sandy Loam,Summer,2025,Sunflower,Flowering,
AP_ANP_00077,Venkat Ramaiah,Anantapur,Singanamala,Singanamala,SY-1077,14.776016,77.687347,6.09,Borewell,Red Loamy,Kharif,2025,Pearl Millet,Flowering,
AP_ANP_00077,Venkat Ramaiah,Anantapur,Singanamala,Singanamala,SY-1077,14.776016,77.687347,6.09,Borewell,Black Soil,Rabi,2025,Groundnut,Maturity,
AP_ANP_00077,Venkat Ramaiah,Anantapur,Singanamala,Singanamala,SY-1077,14.776016,77.687347,6.09,Rainfed,Black Soil,Summer,2025,Vegetables,Sowing,
AP_ANP_00078,Gopal Reddy,Anantapur,Peddapappur,Dharmapuram,SY-1078,14.935012,77.838479,2.86,Rainfed,Red Sandy Loam,Kharif,2025,Groundnut,Sowing,
AP_ANP_00078,Gopal Reddy,Anantapur,Peddapappur,Dharmapuram,SY-1078,14.935012,77.838479,2.86,Rainfed,Sandy Loam,Rabi,2025,Groundnut,Vegetative,
AP_ANP_00078,Gopal Reddy,Anantapur,Peddapappur,Dharmapuram,SY-1078,14.935012,77.838479,2.86,Rainfed,Black Soil,Summer,2025,Vegetables,Vegetative,
AP_ANP_00079,Bhavani S,Anantapur,Narpala,Siddarampuram,SY-1079,14.738931,77.808586,1.03,Rainfed,Red Sandy Loam,Kharif,2025,Cotton,Sowing,
AP_ANP_00079,Bhavani S,Anantapur,Narpala,Siddarampuram,SY-1079,14.738931,77.808586,1.03,Rainfed,Clay Loam,Rabi,2025,Sorghum,Flowering,
AP_ANP_00079,Bhavani S,Anantapur,Narpala,Siddarampuram,SY-1079,14.738931,77.808586,1.03,Borewell,Red Sandy Loam,Summer,2025,Groundnut,Flowering,
AP_ANP_00080,Srinivas Reddy,Anantapur,Guntakal,Nakaladasanapalli,SY-1080,15.142514,77.354984,4.0,Borewell,Red Loamy,Kharif,2025,Cotton,Vegetative,
AP_ANP_00080,Srinivas Reddy,Anantapur,Guntakal,Nakaladasanapalli,SY-1080,15.142514,77.354984,4.0,Rainfed,Red Sandy Loam,Rabi,2025,Sorghum,Sowing,
AP_ANP_00080,Srinivas Reddy,Anantapur,Guntakal,Nakaladasanapalli,SY-1080,15.142514,77.354984,4.0,Rainfed,Red Sandy Loam,Summer,2025,Sunflower,Sowing,
AP_ANP_00081,Venkatesh Rao,Anantapur,Bommanahal,Govindawada,SY-1081,15.052048,76.989077,6.4,Rainfed,Black Soil,Kharif,2025,Foxtail Millet,Vegetative,
AP_ANP_00081,Venkatesh Rao,Anantapur,Bommanahal,Govindawada,SY-1081,15.052048,76.989077,6.4,Canal,Clay Loam,Rabi,2025,Sorghum,Maturity,
AP_ANP_00081,Venkatesh Rao,Anantapur,Bommanahal,Govindawada,SY-1081,15.052048,76.989077,6.4,Rainfed,Sandy Loam,Summer,2025,Maize,Flowering,
AP_ANP_00082,Lakshmi Reddy,Anantapur,D. Hirehal,Hindupur,SY-1082,15.120203,76.92476,3.38,Rainfed,Black Soil,Kharif,2025,Groundnut,Maturity,
AP_ANP_00082,Lakshmi Reddy,Anantapur,D. Hirehal,Hindupur,SY-1082,15.120203,76.92476,3.38,Rainfed,Red Sandy Loam,Rabi,2025,Sorghum,Sowing,
AP_ANP_00082,Lakshmi Reddy,Anantapur,D. Hirehal,Hindupur,SY-1082,15.120203,76.92476,3.38,Rainfed,Red Sandy Loam,Summer,2025,Maize,Sowing,
AP_ANP_00083,Suresh Naidu,Anantapur,Bukkaraya Samudram,Govindapalli,SY-1083,14.696861,77.677088,1.65,Rainfed,Sandy Loam,Kharif,2025,Foxtail Millet,Flowering,
AP_ANP_00083,Suresh Naidu,Anantapur,Bukkaraya Samudram,Govindapalli,SY-1083,14.696861,77.677088,1.65,Rainfed,Sandy Loam,Rabi,2025,Bengal Gram,Vegetative,
AP_ANP_00083,Suresh Naidu,Anantapur,Bukkaraya Samudram,Govindapalli,SY-1083,14.696861,77.677088,1.65,Borewell,Black Soil,Summer,2025,Maize,Flowering,
AP_ANP_00084,Ramesh Kumar,Anantapur,Anantapur Rural,Raptadu,SY-1084,14.665086,77.622972,6.97,Rainfed,Red Sandy Loam,Kharif,2025,Groundnut,Sowing,
AP_ANP_00084,Ramesh Kumar,Anantapur,Anantapur Rural,Raptadu,SY-1084,14.665086,77.622972,6.97,Rainfed,Clay Loam,Rabi,2025,Sunflower,Flowering,
AP_ANP_00084,Ramesh Kumar,Anantapur,Anantapur Rural,Raptadu,SY-1084,14.665086,77.622972,6.97,Rainfed,Sandy Loam,Summer,2025,Sunflower,Maturity,
AP_ANP_00085,Subba Rao,Anantapur,Bommanahal,Kalludevanahalli,SY-1085,15.00214,77.020987,0.96,Rainfed,Sandy Loam,Kharif,2025,Paddy,Flowering,
AP_ANP_00085,Subba Rao,Anantapur,Bommanahal,Kalludevanahalli,SY-1085,15.00214,77.020987,0.96,Rainfed,Red Loamy,Rabi,2025,Groundnut,Maturity,
AP_ANP_00085,Subba Rao,Anantapur,Bommanahal,Kalludevanahalli,SY-1085,15.00214,77.020987,0.96,Borewell,Red Sandy Loam,Summer,2025,Maize,Vegetative,
AP_ANP_00086,Vijayalakshmi,Anantapur,Gooty,Gooty,SY-1086,15.144025,77.632622,3.01,Borewell,Red Loamy,Kharif,2025,Paddy,Maturity,
AP_ANP_00086,Vijayalakshmi,Anantapur,Gooty,Gooty,SY-1086,15.144025,77.632622,3.01,Borewell,Sandy Loam,Rabi,2025,Sunflower,Flowering,
AP_ANP_00086,Vijayalakshmi,Anantapur,Gooty,Gooty,SY-1086,15.144025,77.632622,3.01,Borewell,Black Soil,Summer,2025,Groundnut,Flowering,
AP_ANP_00087,Nagarjuna Reddy,Anantapur,Beluguppa,Beluguppa,SY-1087,14.707206,77.108604,1.71,Rainfed,Sandy Loam,Kharif,2025,Pearl Millet,Sowing,
AP_ANP_00087,Nagarjuna Reddy,Anantapur,Beluguppa,Beluguppa,SY-1087,14.707206,77.108604,1.71,Rainfed,Sandy Loam,Rabi,2025,Maize,Vegetative,
AP_ANP_00087,Nagarjuna Reddy,Anantapur,Beluguppa,Beluguppa,SY-1087,14.707206,77.108604,1.71,Canal,Red Sandy Loam,Summer,2025,Maize,Maturity,
AP_ANP_00088,Venkat Ramaiah,Anantapur,Gooty,Mamiduru,SY-1088,15.137539,77.660594,1.46,Borewell,Red Loamy,Kharif,2025,Foxtail Millet,Sowing,
AP_ANP_00088,Venkat Ramaiah,Anantapur,Gooty,Mamiduru,SY-1088,15.137539,77.660594,1.46,Rainfed,Clay Loam,Rabi,2025,Groundnut,Flowering,
AP_ANP_00088,Venkat Ramaiah,Anantapur,Gooty,Mamiduru,SY-1088,15.137539,77.660594,1.46,Borewell,Clay Loam,Summer,2025,Sunflower,Maturity,
AP_ANP_00089,Gopal Reddy,Anantapur,D. Hirehal,D. Hirehal,SY-1089,15.059575,76.897361,5.81,Rainfed,Red Loamy,Kharif,2025,Cotton,Maturity,
AP_ANP_00089,Gopal Reddy,Anantapur,D. Hirehal,D. Hirehal,SY-1089,15.059575,76.897361,5.81,Borewell,Sandy Loam,Rabi,2025,Sunflower,Maturity,
AP_ANP_00089,Gopal Reddy,Anantapur,D. Hirehal,D. Hirehal,SY-1089,15.059575,76.897361,5.81,Borewell,Clay Loam,Summer,2025,Vegetables,Sowing,
AP_ANP_00090,Padma Kumari,Anantapur,Vajrakarur,P.C. Pyapili,SY-1090,15.062745,77.421736,3.29,Rainfed,Red Loamy,Kharif,2025,Foxtail Millet,Vegetative,
AP_ANP_00090,Padma Kumari,Anantapur,Vajrakarur,P.C. Pyapili,SY-1090,15.062745,77.421736,3.29,Canal,Red Sandy Loam,Rabi,2025,Groundnut,Flowering,
AP_ANP_00090,Padma Kumari,Anantapur,Vajrakarur,P.C. Pyapili,SY-1090,15.062745,77.421736,3.29,Borewell,Sandy Loam,Summer,2025,Groundnut,Sowing,
AP_ANP_00091,Srinivas Reddy,Anantapur,Singanamala,Nidugallu,SY-1091,14.759872,77.674728,1.49,Canal,Clay Loam,Kharif,2025,Foxtail Millet,Maturity,
AP_ANP_00091,Srinivas Reddy,Anantapur,Singanamala,Nidugallu,SY-1091,14.759872,77.674728,1.49,Borewell,Sandy Loam,Rabi,2025,Maize,Flowering,
AP_ANP_00091,Srinivas Reddy,Anantapur,Singanamala,Nidugallu,SY-1091,14.759872,77.674728,1.49,Rainfed,Red Sandy Loam,Summer,2025,Vegetables,Sowing,
AP_ANP_00092,Venkatesh Rao,Anantapur,Garladinne,Garladinne,SY-1092,14.827899,77.593367,2.1,Borewell,Clay Loam,Kharif,2025,Groundnut,Vegetative,
AP_ANP_00092,Venkatesh Rao,Anantapur,Garladinne,Garladinne,SY-1092,14.827899,77.593367,2.1,Rainfed,Clay Loam,Rabi,2025,Maize,Vegetative,
AP_ANP_00092,Venkatesh Rao,Anantapur,Garladinne,Garladinne,SY-1092,14.827899,77.593367,2.1,Borewell,Sandy Loam,Summer,2025,Groundnut,Maturity,
AP_ANP_00093,Lakshmi Reddy,Anantapur,Guntakal,Kasapuram,SY-1093,15.213026,77.376653,5.2,Rainfed,Clay Loam,Kharif,2025,Pearl Millet,Vegetative,
AP_ANP_00093,Lakshmi Reddy,Anantapur,Guntakal,Kasapuram,SY-1093,15.213026,77.376653,5.2,Rainfed,Red Sandy Loam,Rabi,2025,Sunflower,Vegetative,
AP_ANP_00093,Lakshmi Reddy,Anantapur,Guntakal,Kasapuram,SY-1093,15.213026,77.376653,5.2,Rainfed,Clay Loam,Summer,2025,Sunflower,Maturity,
AP_ANP_00094,Suresh Naidu,Anantapur,Atmakur,Pampanur,SY-1094,14.659237,77.386266,4.86,Rainfed,Black Soil,Kharif,2025,Paddy,Maturity,
AP_ANP_00094,Suresh Naidu,Anantapur,Atmakur,Pampanur,SY-1094,14.659237,77.386266,4.86,Rainfed,Sandy Loam,Rabi,2025,Sorghum,Vegetative,
AP_ANP_00094,Suresh Naidu,Anantapur,Atmakur,Pampanur,SY-1094,14.659237,77.386266,4.86,Rainfed,Black Soil,Summer,2025,Sunflower,Sowing,
AP_ANP_00095,Ramesh Kumar,Anantapur,Singanamala,Tarikonda,SY-1095,14.792928,77.716304,5.93,Rainfed,Red Sandy Loam,Kharif,2025,Foxtail Millet,Maturity,
AP_ANP_00095,Ramesh Kumar,Anantapur,Singanamala,Tarikonda,SY-1095,14.792928,77.716304,5.93,Rainfed,Clay Loam,Rabi,2025,Bengal Gram,Maturity,
AP_ANP_00095,Ramesh Kumar,Anantapur,Singanamala,Tarikonda,SY-1095,14.792928,77.716304,5.93,Rainfed,Red Loamy,Summer,2025,Groundnut,Maturity,
AP_ANP_00096,Subba Rao,Anantapur,Kalyandurg,Kalyandurg,SY-1096,14.59873,77.117248,6.68,Rainfed,Red Loamy,Kharif,2025,Red Gram,Vegetative,
AP_ANP_00096,Subba Rao,Anantapur,Kalyandurg,Kalyandurg,SY-1096,14.59873,77.117248,6.68,Borewell,Red Loamy,Rabi,2025,Groundnut,Flowering,
AP_ANP_00096,Subba Rao,Anantapur,Kalyandurg,Kalyandurg,SY-1096,14.59873,77.117248,6.68,Rainfed,Clay Loam,Summer,2025,Sunflower,Sowing,
AP_ANP_00097,Vijayalakshmi,Anantapur,Narpala,Dondapadu,SY-1097,14.71904,77.822679,7.52,Borewell,Red Loamy,Kharif,2025,Groundnut,Maturity,
AP_ANP_00097,Vijayalakshmi,Anantapur,Narpala,Dondapadu,SY-1097,14.71904,77.822679,7.52,Rainfed,Black Soil,Rabi,2025,Maize,Flowering,
AP_ANP_00097,Vijayalakshmi,Anantapur,Narpala,Dondapadu,SY-1097,14.71904,77.822679,7.52,Borewell,Clay Loam,Summer,2025,Maize,Vegetative,
AP_ANP_00098,Nagarjuna Reddy,Anantapur,Kalyandurg,Kalyandurg,SY-1098,14.579073,77.06402,1.73,Rainfed,Clay Loam,Kharif,2025,Cotton,Flowering,
AP_ANP_00098,Nagarjuna Reddy,Anantapur,Kalyandurg,Kalyandurg,SY-1098,14.579073,77.06402,1.73,Rainfed,Sandy Loam,Rabi,2025,Maize,Flowering,
AP_ANP_00098,Nagarjuna Reddy,Anantapur,Kalyandurg,Kalyandurg,SY-1098,14.579073,77.06402,1.73,Rainfed,Clay Loam,Summer,2025,Sunflower,Sowing,
AP_ANP_00099,Venkat Ramaiah,Anantapur,Yellanur,Chilamakur,SY-1099,14.752272,77.993336,1.71,Borewell,Sandy Loam,Kharif,2025,Cotton,Maturity,
AP_ANP_00099,Venkat Ramaiah,Anantapur,Yellanur,Chilamakur,SY-1099,14.752272,77.993336,1.71,Rainfed,Clay Loam,Rabi,2025,Bengal Gram,Vegetative,
AP_ANP_00099,Venkat Ramaiah,Anantapur,Yellanur,Chilamakur,SY-1099,14.752272,77.993336,1.71,Borewell,Sandy Loam,Summer,2025,Maize,Vegetative,
AP_ANP_00100,Gopal Reddy,Anantapur,Garladinne,Illur,SY-1100,14.823807,77.613749,5.95,Borewell,Sandy Loam,Kharif,2025,Paddy,Maturity,
AP_ANP_00100,Gopal Reddy,Anantapur,Garladinne,Illur,SY-1100,14.823807,77.613749,5.95,Rainfed,Clay Loam,Rabi,2025,Maize,Maturity,
AP_ANP_00100,Gopal Reddy,Anantapur,Garladinne,Illur,SY-1100,14.823807,77.613749,5.95,Rainfed,Black Soil,Summer,2025,Vegetables,Maturity,
